reporting_period,firm_name,firm_group,joint_reporting,product_group,complaints_opened,complaints_closed,pct_closed_3days,pct_closed_3to8weeks,uphold_rate,denominator,source_file
2024H2,Barclays Bank UK PLC,BARCLAYS PLC,yes,Insurance & pure protection,181.0,198.0,0.1667,0.5859,0.2172,0.83,firm-level-complaints-data-2024-h2.xlsx
2024H2,Barclays Bank UK PLC,BARCLAYS PLC,yes,Investments,36.0,51.0,0.1961,0.4118,0.3725,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Bisl Limited,MARKERSTUDY GROUP,no,Insurance & pure protection,13571.0,13387.0,0.4977,0.5002,0.3722,6.06,firm-level-complaints-data-2024-h2.xlsx
2024H2,British Gas Services Limited,NO GROUP,yes,Insurance & pure protection,57808.0,56598.0,0.6728,0.2941,0.9549,10.5,firm-level-complaints-data-2024-h2.xlsx
2024H2,Bupa Insurance Services Limited,BUPA GROUP,yes,Insurance & pure protection,31626.0,31336.0,0.6314,0.3652,0.5676,9.37,firm-level-complaints-data-2024-h2.xlsx
2024H2,Business Insurance Solutions Limited,NO GROUP,no,Insurance & pure protection,479.0,,,,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Cabot Credit Management Group Limited,NO GROUP,no,Home finance,26.0,28.0,0.1071,0.7857,0.3929,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Call Assist LTD,CALL ASSIST LIMITED,yes,Insurance & pure protection,644.0,656.0,0.3491,0.6494,0.4192,2.85,firm-level-complaints-data-2024-h2.xlsx
2024H2,Capital Home Loans Limited,NO GROUP,no,Home finance,515.0,571.0,0.0981,0.8354,0.3117,32.2,firm-level-complaints-data-2024-h2.xlsx
2024H2,Capital Home Loans Limited,NO GROUP,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Capital One (europe) PLC,CAPITAL ONE FINANCIAL CORPORATION,no,Banking and credit cards,23660.0,25132.0,0.1811,0.8088,0.3115,4.59,firm-level-complaints-data-2024-h2.xlsx
2024H2,Capital One (europe) PLC,CAPITAL ONE FINANCIAL CORPORATION,no,Insurance & pure protection,5.0,6.0,0.0,0.8333,0.1667,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Car Care Plan Limited,NO GROUP,yes,Insurance & pure protection,1043.0,1040.0,0.2385,0.7606,0.226,1.18,firm-level-complaints-data-2024-h2.xlsx
2024H2,Carfinance247 Limited,NO GROUP,no,Insurance & pure protection,158.0,173.0,0.1098,0.8902,0.1792,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Carole Nash Insurance Consultants LTD,MARKERSTUDY GROUP,no,Insurance & pure protection,3087.0,3103.0,0.7316,0.2662,0.3777,5.99,firm-level-complaints-data-2024-h2.xlsx
2024H2,Castelan Limited,NO GROUP,no,Insurance & pure protection,541.0,551.0,0.3067,0.6897,0.3067,0.41,firm-level-complaints-data-2024-h2.xlsx
2024H2,Charter Court Financial Services Limited,CHARTER COURT FINANCIAL SERVICES GROUP PLC,no,Banking and credit cards,735.0,741.0,0.3333,0.6667,0.4291,2.64,firm-level-complaints-data-2024-h2.xlsx
2024H2,Charter Court Financial Services Limited,CHARTER COURT FINANCIAL SERVICES GROUP PLC,no,Home finance,1287.0,1313.0,0.1059,0.8888,0.3572,18.33,firm-level-complaints-data-2024-h2.xlsx
2024H2,Chetwood Financial Limited,NO GROUP,no,Banking and credit cards,339.0,324.0,0.0247,0.9753,0.2037,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Chubb European Group Se,CHUBB LIMITED,yes,Insurance & pure protection,4200.0,4213.0,0.1484,0.8296,0.6285,0.69,firm-level-complaints-data-2024-h2.xlsx
2024H2,Citibank UK Limited,CITI GROUP,no,Banking and credit cards,730.0,758.0,0.5963,0.4037,0.1135,99.24,firm-level-complaints-data-2024-h2.xlsx
2024H2,Citibank UK Limited,CITI GROUP,no,Investments,25.0,22.0,0.3636,0.6364,0.3636,13.29,firm-level-complaints-data-2024-h2.xlsx
2024H2,Clearbank Limited,NO GROUP,no,Banking and credit cards,3540.0,3398.0,0.4461,0.5527,0.5818,2.13,firm-level-complaints-data-2024-h2.xlsx
2024H2,Close Brothers Limited,CLOSE BROTHERS GROUP PLC,no,Banking and credit cards,310.0,295.0,0.1797,0.8136,0.6136,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Close Brothers Limited,CLOSE BROTHERS GROUP PLC,no,Insurance & pure protection,5.0,5.0,0.0,1.0,0.0,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Clydesdale Bank PLC,VIRGIN MONEY UK PLC,yes,Banking and credit cards,35191.0,32947.0,0.3828,0.4476,0.7254,4.2,firm-level-complaints-data-2024-h2.xlsx
2024H2,Clydesdale Bank PLC,VIRGIN MONEY UK PLC,yes,Decumulation & pensions,1.0,1.0,0.0,1.0,1.0,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Clydesdale Bank PLC,VIRGIN MONEY UK PLC,yes,Home finance,2185.0,1841.0,0.1081,0.5714,0.6431,6.68,firm-level-complaints-data-2024-h2.xlsx
2024H2,Clydesdale Bank PLC,VIRGIN MONEY UK PLC,yes,Insurance & pure protection,7.0,8.0,0.25,0.625,0.5,0.07,firm-level-complaints-data-2024-h2.xlsx
2024H2,Clydesdale Bank PLC,VIRGIN MONEY UK PLC,yes,Investments,54.0,21.0,0.1429,0.4762,0.8571,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Cofunds Limited,AEGON N.V.,no,Decumulation & pensions,106.0,115.0,0.0522,0.8348,0.4696,5.04,firm-level-complaints-data-2024-h2.xlsx
2024H2,Cofunds Limited,AEGON N.V.,no,Investments,886.0,947.0,0.0771,0.8448,0.5744,1.12,firm-level-complaints-data-2024-h2.xlsx
2024H2,Complete Cover Group LTD,NO GROUP,no,Insurance & pure protection,963.0,995.0,0.2673,0.7307,0.4261,22.23,firm-level-complaints-data-2024-h2.xlsx
2024H2,Connells Limited,SKIPTON BUILDING SOCIETY,no,Home finance,406.0,401.0,0.0224,0.9426,0.4663,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Connells Limited,SKIPTON BUILDING SOCIETY,no,Insurance & pure protection,119.0,112.0,0.0893,0.9018,0.3304,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Corgi Homeplan LTD,OVO GROUP,no,Insurance & pure protection,1809.0,1603.0,0.0979,0.8752,0.7174,6.31,firm-level-complaints-data-2024-h2.xlsx
2024H2,Countrywide Assured PLC,NO GROUP,no,Banking and credit cards,0.0,,,,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Countrywide Assured PLC,NO GROUP,no,Decumulation & pensions,413.0,512.0,0.248,0.3496,0.6211,1.53,firm-level-complaints-data-2024-h2.xlsx
2024H2,Countrywide Assured PLC,NO GROUP,no,Home finance,0.0,,,,,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Countrywide Assured PLC,NO GROUP,no,Insurance & pure protection,184.0,172.0,0.2616,0.3488,0.25,1.46,firm-level-complaints-data-2024-h2.xlsx
2024H2,Countrywide Assured PLC,NO GROUP,no,Investments,67.0,60.0,0.1833,0.45,0.7333,0.29,firm-level-complaints-data-2024-h2.xlsx
2024H2,Coutts & Company,NATWEST GROUP,no,Banking and credit cards,1570.0,1562.0,0.5006,0.4878,0.4706,5.43,firm-level-complaints-data-2024-h2.xlsx
2024H2,Coutts & Company,NATWEST GROUP,no,Decumulation & pensions,20.0,15.0,0.0,0.8,0.6,4.25,firm-level-complaints-data-2024-h2.xlsx
2024H2,Coutts & Company,NATWEST GROUP,no,Home finance,92.0,108.0,0.1111,0.6944,0.5833,7.92,firm-level-complaints-data-2024-h2.xlsx
2024H2,Coutts & Company,NATWEST GROUP,no,Insurance & pure protection,14.0,14.0,0.2857,0.7143,0.3571,0.93,firm-level-complaints-data-2024-h2.xlsx
2024H2,Coutts & Company,NATWEST GROUP,no,Investments,80.0,75.0,0.04,0.6533,0.72,1.66,firm-level-complaints-data-2024-h2.xlsx
2024H2,Covea Insurance PLC,COVEA GROUP,yes,Insurance & pure protection,2490.0,2479.0,0.2053,0.7471,0.4207,1.87,firm-level-complaints-data-2024-h2.xlsx
2024H2,Coventry Building Society,NO GROUP,yes,Banking and credit cards,3246.0,3249.0,0.6504,0.3487,0.6387,1.23,firm-level-complaints-data-2024-h2.xlsx
2024H2,Coventry Building Society,NO GROUP,yes,Home finance,722.0,716.0,0.5796,0.4176,0.7542,2.04,firm-level-complaints-data-2024-h2.xlsx
2024H2,Coventry Building Society,NO GROUP,yes,Insurance & pure protection,1.0,1.0,0.0,1.0,1.0,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Creation Consumer Finance LTD,BNP PARIBAS GROUP,no,Banking and credit cards,5621.0,3877.0,0.1545,0.7741,0.3343,2.27,firm-level-complaints-data-2024-h2.xlsx
2024H2,Creation Financial Services Limited,BNP PARIBAS GROUP,no,Banking and credit cards,519.0,601.0,0.0616,0.8453,0.4027,6.42,firm-level-complaints-data-2024-h2.xlsx
2024H2,Creation Financial Services Limited,BNP PARIBAS GROUP,no,Insurance & pure protection,1.0,0.0,,,,0.51,firm-level-complaints-data-2024-h2.xlsx
2024H2,Cynergy Bank PLC,CYNERGY CAPITAL LTD,no,Banking and credit cards,900.0,693.0,0.1703,0.8254,0.8052,4.9,firm-level-complaints-data-2024-h2.xlsx
2024H2,Cynergy Bank PLC,CYNERGY CAPITAL LTD,no,Home finance,7.0,4.0,,1.0,0.75,2.29,firm-level-complaints-data-2024-h2.xlsx
2024H2,Domestic & General Insurance PLC,CVC CAPITAL PARTNERS ADVISORY GROUP HOLDING FOUNDATION,no,Insurance & pure protection,44570.0,45614.0,0.7767,0.2177,0.5418,3.89,firm-level-complaints-data-2024-h2.xlsx
2024H2,Elderbridge Limited,TECH MAHINDRA LIMITED,no,Home finance,917.0,1003.0,0.0339,0.5713,0.4875,50.82,firm-level-complaints-data-2024-h2.xlsx
2024H2,Elderbridge Limited,TECH MAHINDRA LIMITED,no,Insurance & pure protection,2.0,1.0,,1.0,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,381.0,301.0,0.1661,0.3621,0.7442,3.37,firm-level-complaints-data-2024-h2.xlsx
2024H2,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Investments,374.0,297.0,0.1279,0.4007,0.7273,1.03,firm-level-complaints-data-2024-h2.xlsx
2024H2,Equiniti Financial Services Limited,EQUINITI GROUP PLC,no,Decumulation & pensions,8.0,10.0,0.0,1.0,0.6,18.22,firm-level-complaints-data-2024-h2.xlsx
2024H2,Equiniti Financial Services Limited,EQUINITI GROUP PLC,no,Investments,2091.0,2378.0,0.4731,0.516,0.3759,0.35,firm-level-complaints-data-2024-h2.xlsx
2024H2,Ergo Travel Insurance Services LTD,NO GROUP,no,Insurance & pure protection,3011.0,2863.0,0.1642,0.7552,0.4548,1.25,firm-level-complaints-data-2024-h2.xlsx
2024H2,Esure Insurance Limited,ESURE GROUP PLC,yes,Insurance & pure protection,16080.0,15914.0,0.3836,0.5848,0.7339,3.9,firm-level-complaints-data-2024-h2.xlsx
2024H2,Eui Limited,ADMIRAL GROUP PLC,yes,Insurance & pure protection,73418.0,72246.0,0.4637,0.5023,0.616,4.4,firm-level-complaints-data-2024-h2.xlsx
2024H2,Exeter Friendly Society Limited,EXETER FRIENDLY SOCIETY LIMITED,no,Insurance & pure protection,1162.0,1162.0,0.7694,0.2134,0.0929,7.39,firm-level-complaints-data-2024-h2.xlsx
2024H2,Experian Limited,EXPERIAN PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Experian Limited,EXPERIAN PLC,no,Insurance & pure protection,2.0,3.0,0.3333,0.6667,0.0,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Extracover Limited,NO GROUP,no,Banking and credit cards,0.0,,,,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Extracover Limited,NO GROUP,no,Home finance,0.0,,,,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Extracover Limited,NO GROUP,no,Insurance & pure protection,519.0,507.0,0.5542,0.4458,0.3235,0.08,firm-level-complaints-data-2024-h2.xlsx
2024H2,Family Assurance Friendly Society Limited,NO GROUP,no,Decumulation & pensions,5.0,5.0,0.0,1.0,0.2,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Family Assurance Friendly Society Limited,NO GROUP,no,Insurance & pure protection,429.0,397.0,0.5491,0.4484,0.6096,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Family Assurance Friendly Society Limited,NO GROUP,no,Investments,95.0,85.0,0.5647,0.4353,0.5294,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Family Equity Plan Limited,FAMILY ASSURANCE FRIENDLY SOCIETY LTD,no,Banking and credit cards,219.0,219.0,0.6393,0.3607,0.4064,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Family Equity Plan Limited,FAMILY ASSURANCE FRIENDLY SOCIETY LTD,no,Investments,611.0,599.0,0.5559,0.4441,0.5259,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Fce Bank PLC,FORD MOTOR CO,no,Banking and credit cards,146.0,150.0,0.64,0.36,0.5533,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Financial Administration Services Limited,FIDELITY HOLDINGS LIMITED,no,Decumulation & pensions,710.0,727.0,0.1252,0.7414,0.6176,3.98,firm-level-complaints-data-2024-h2.xlsx
2024H2,Financial Administration Services Limited,FIDELITY HOLDINGS LIMITED,no,Investments,1320.0,1419.0,0.179,0.7111,0.5342,1.38,firm-level-complaints-data-2024-h2.xlsx
2024H2,First Central Insurance Management Limited,FIRST CENTRAL GROUP LIMITED,no,Insurance & pure protection,9224.0,9158.0,0.5924,0.3899,0.5058,6.24,firm-level-complaints-data-2024-h2.xlsx
2024H2,Firstrand Bank Limited,FIRSTRAND LIMITED,no,Insurance & pure protection,42.0,52.0,0.0192,0.5769,0.0192,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Forester Life Limited,FORESTER HOLDINGS (EUROPE) LIMITED,no,Decumulation & pensions,12.0,15.0,0.4,0.4667,0.4667,0.84,firm-level-complaints-data-2024-h2.xlsx
2024H2,Forester Life Limited,FORESTER HOLDINGS (EUROPE) LIMITED,no,Insurance & pure protection,33.0,38.0,0.5,0.2895,0.3684,0.74,firm-level-complaints-data-2024-h2.xlsx
2024H2,Forester Life Limited,FORESTER HOLDINGS (EUROPE) LIMITED,no,Investments,457.0,515.0,0.5165,0.3922,0.4194,0.4,firm-level-complaints-data-2024-h2.xlsx
2024H2,Forsakringsaktiebolaget Agria (publ),NO GROUP,no,Insurance & pure protection,674.0,690.0,0.6899,0.3101,0.1565,2.87,firm-level-complaints-data-2024-h2.xlsx
2024H2,Fortegra Europe Insurance Company LTD,NO GROUP,no,Insurance & pure protection,3858.0,3417.0,0.3143,0.6675,0.5438,0.91,firm-level-complaints-data-2024-h2.xlsx
2024H2,Funding Circle LTD,NO GROUP,no,Investments,36.0,40.0,0.05,0.95,0.3,,firm-level-complaints-data-2024-h2.xlsx
2024H2,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Banking and credit cards,91184.0,92214.0,0.7424,0.2544,0.5991,3.28,firm-level-complaints-data-2024-h2.xlsx
2024H2,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Decumulation & pensions,29.0,30.0,0.0667,0.5333,0.5,0.09,firm-level-complaints-data-2024-h2.xlsx
2024H2,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Home finance,5656.0,5508.0,0.4049,0.5851,0.5933,5.88,firm-level-complaints-data-2024-h2.xlsx
2024H2,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Insurance & pure protection,469.0,493.0,0.2617,0.714,0.501,0.06,firm-level-complaints-data-2024-h2.xlsx
2024H2,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Investments,1083.0,1147.0,0.1857,0.7716,0.701,0.99,firm-level-complaints-data-2024-h2.xlsx
2024H2,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,11.0,15.0,0.2667,0.4667,0.7333,2.03,firm-level-complaints-data-2024-h2.xlsx
2024H2,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Investments,551.0,559.0,0.356,0.6064,0.4937,0.83,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN PLC,yes,Decumulation & pensions,2594.0,2463.0,0.1389,0.8408,0.7873,3.16,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN PLC,yes,Investments,3109.0,3445.0,0.2383,0.7385,0.5068,0.95,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hastings Insurance Services Limited,HASTINGS GROUP,yes,Insurance & pure protection,15998.0,14645.0,0.2954,0.6921,0.5062,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Investments,710.0,676.0,0.426,0.5473,0.75,2.31,firm-level-complaints-data-2024-h2.xlsx
2024H2,Helvetia Global Solutions LTD,NO GROUP,no,Insurance & pure protection,1232.0,1286.0,0.1392,0.8429,0.4557,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Highway Insurance Company Limited,NO GROUP,no,Insurance & pure protection,505.0,521.0,0.2303,0.6084,0.4107,0.66,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hiscox Insurance Company Limited,HISCOX LTD.,yes,Insurance & pure protection,510.0,529.0,0.0662,0.913,0.5198,0.93,firm-level-complaints-data-2024-h2.xlsx
2024H2,Home Retail Group Card Services Limited,J SAINSBURY PLC,no,Banking and credit cards,3944.0,4548.0,0.3076,0.6803,0.2625,1.31,firm-level-complaints-data-2024-h2.xlsx
2024H2,Homeserve Membership Limited,HOMESERVE PLC,no,Insurance & pure protection,2489.0,2655.0,0.2685,0.7243,0.2821,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hood Travel Limited,NO GROUP,no,Insurance & pure protection,681.0,745.0,0.4564,0.5235,0.2228,1.06,firm-level-complaints-data-2024-h2.xlsx
2024H2,Howserv Limited,STAYSURE HOLDINGS LTD,no,Insurance & pure protection,2239.0,2239.0,0.2751,0.7213,0.4113,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hyundai Capital UK Limited,NO GROUP,no,Banking and credit cards,0.0,,,,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Hyundai Capital UK Limited,NO GROUP,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,I Go 4 Ltd.,MARKERSTUDY GROUP,no,Insurance & pure protection,890.0,984.0,0.4177,0.5793,0.3191,2.66,firm-level-complaints-data-2024-h2.xlsx
2024H2,Ikano Bank Ab (publ),NO GROUP,no,Banking and credit cards,1357.0,1321.0,0.2491,0.7017,0.346,4.18,firm-level-complaints-data-2024-h2.xlsx
2024H2,Insurance Factory LTD,MARKERSTUDY GROUP,no,Insurance & pure protection,4565.0,4215.0,0.3295,0.6593,0.661,10.68,firm-level-complaints-data-2024-h2.xlsx
2024H2,Inter Partner Assistance Sa,NO GROUP,no,Insurance & pure protection,9669.0,8619.0,0.3662,0.3135,0.8401,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Interactive Brokers (u.k.) Limited,NO GROUP,no,Investments,617.0,557.0,0.1508,0.8187,0.1311,1.63,firm-level-complaints-data-2024-h2.xlsx
2024H2,Interactive Investor Services Limited,INTERACTIVE INVESTOR SERVICES LIMITED,no,Decumulation & pensions,479.0,535.0,0.0467,0.7607,0.6206,5.64,firm-level-complaints-data-2024-h2.xlsx
2024H2,Interactive Investor Services Limited,INTERACTIVE INVESTOR SERVICES LIMITED,no,Investments,1614.0,1714.0,0.2445,0.7165,0.4177,1.93,firm-level-complaints-data-2024-h2.xlsx
2024H2,Invesco Fund Managers Limited,INVESCO LTD,no,Investments,544.0,573.0,0.0192,0.9668,0.6143,2.94,firm-level-complaints-data-2024-h2.xlsx
2024H2,J D Williams & Company Limited,J D WILLIAMS & COMPANY LIMITED,no,Insurance & pure protection,1.0,1.0,0.0,1.0,0.0,,firm-level-complaints-data-2024-h2.xlsx
2024H2,J.p. Morgan Europe Limited,JPMORGAN CHASE & CO,no,Banking and credit cards,12193.0,12516.0,0.3854,0.6143,0.4032,1.67,firm-level-complaints-data-2024-h2.xlsx
2024H2,James Hay Administration Company LTD,NO GROUP,no,Decumulation & pensions,1179.0,807.0,0.0347,0.7807,0.772,23.13,firm-level-complaints-data-2024-h2.xlsx
2024H2,Janus Henderson Fund Management UK Limited,JANUS HENDERSON GROUP PLC,no,Investments,541.0,571.0,0.3152,0.655,0.5026,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Kensington Mortgage Company Limited,NO GROUP,no,Home finance,992.0,1028.0,0.3268,0.6625,0.284,15.39,firm-level-complaints-data-2024-h2.xlsx
2024H2,Kroo Bank LTD,NO GROUP,no,Banking and credit cards,1246.0,1265.0,0.0079,0.9763,0.3779,6.6,firm-level-complaints-data-2024-h2.xlsx
2024H2,Landmark Mortgages Limited,NO GROUP,no,Home finance,751.0,715.0,0.2895,0.7007,0.3902,34.61,firm-level-complaints-data-2024-h2.xlsx
2024H2,Leaseplan UK Limited,LP GROUP B.V.,no,Insurance & pure protection,20.0,21.0,0.2381,0.4762,0.7143,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Banking and credit cards,2049.0,1947.0,0.6492,0.3498,0.6122,2.04,firm-level-complaints-data-2024-h2.xlsx
2024H2,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Home finance,1271.0,1271.0,0.5146,0.4847,0.5806,6.36,firm-level-complaints-data-2024-h2.xlsx
2024H2,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Insurance & pure protection,5.0,4.0,0.75,0.25,0.25,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Investments,1.0,1.0,,1.0,,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Legal & General (portfolio Management Services) LTD,LEGAL & GENERAL GROUP PLC,no,Decumulation & pensions,516.0,536.0,0.5373,0.4552,0.7239,0.21,firm-level-complaints-data-2024-h2.xlsx
2024H2,Legal & General (portfolio Management Services) LTD,LEGAL & GENERAL GROUP PLC,no,Investments,6.0,4.0,0.5,0.5,1.0,1.1,firm-level-complaints-data-2024-h2.xlsx
2024H2,Legal And General Assurance Society Limited,LEGAL & GENERAL GROUP PLC,no,Decumulation & pensions,1203.0,1556.0,0.2095,0.6883,0.7371,1.06,firm-level-complaints-data-2024-h2.xlsx
2024H2,Legal And General Assurance Society Limited,LEGAL & GENERAL GROUP PLC,no,Insurance & pure protection,2920.0,2923.0,0.3384,0.6021,0.5012,0.67,firm-level-complaints-data-2024-h2.xlsx
2024H2,Lenvi Servicing Limited,NO GROUP,no,Home finance,813.0,1607.0,0.0037,0.3765,0.4126,,firm-level-complaints-data-2024-h2.xlsx
2024H2,Liverpool Victoria Financial Services Limited,LIVERPOOL VICTORIA FINANCIAL SERVICES LIMITED,no,Decumulation & pensions,431.0,468.0,0.3974,0.5021,0.8248,2.47,firm-level-complaints-data-2024-h2.xlsx
2024H2,Liverpool Victoria Financial Services Limited,LIVERPOOL VICTORIA FINANCIAL SERVICES LIMITED,no,Insurance & pure protection,1321.0,1295.0,0.6556,0.332,0.6301,1.38,firm-level-complaints-data-2024-h2.xlsx
